WaterbodyCode,WaterbodyName,WaterbodyType,Region,LA,CombinedCatchment,Cycle2AfA,Cycle3AfA,Cycle3Lead,DraftEO3,Cycle3Risk,Status2010_2015,Status2013_2018,Status2016_2021,Driver,ESTechnique,AchieveEO2010_2015,AchieveEO2013_2018,AchieveEO2016_2021,StatusChange,ClassChange,StatusReversal,EOChange,ClassChange18_21,Issues,PressureCount,Pressures,Abstractions,Agriculture,Anthropogenic Pressures,Aquaculture,Atmospheric,Domestic Waste Water,Forestry,Historically Polluted Sites,Hydromorphology,Industry,Invasive Species,Mines Quarries,Other Anthropogenic Pressures,Peat.x,Urban Run-off,Urban Waste Water,Waste,Water Treatment,P_Rank_1_3_v3R1,N_Rank_1_3_v3R1,DM1,DM2,Catchment,Area_ha,P_Wastewater,P_Other_licenced_discharges,P_Diffuse_Urban,P_Septi_ Tanks,P_Pasture,P_Arable,P_Forestry,P_Peat,P_Deposition,P_Total_kgYr,P_Urban_2018,Alluvium,Imperfect,Made,Peat.y,Poor,VeryPoor,Water,Well,Total,EOAssessment,ResponseCategory
IE_SH_26S010200,SCRAMOGE_020,River,West,Roscommon CoCo,26C,Tulsk,Tulsk,LAWPRO,Good,Not at risk,Moderate,Good,Good,Invertebrates,Monitoring,Not Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,35,0,3.4,2.7166666666666663,26C,1924.7681,0,0,0,0.013094292,0.689495444,4.8e-5,0,0.27635384,0.021008441,456.361526,0,0.014419299,,,5.864516897,9.792366396,0.012880351,0.19173467,3.37034751,19.24626512,Improvement - Maintained,Persistently Good or Better
IE_SH_26S010300,SCRAMOGE_030,River,West,Roscommon CoCo,26C,,Tulsk,LAWPRO,Good,Not at risk,Good,Good,Moderate,,Monitoring,Achieved,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,24,6,2.48,3.9,26C,3164.2,0,0,4.99201e-4,0.014227115,0.761044642,0,0.016869165,0.153247536,0.054112341,569.393866,4.99201e-4,0.174588796,,8.11414e-4,7.920112858,13.56588673,0.055990158,0.616179941,9.306106866,31.63967676,Decline - Significant,Decline - Recent
IE_SH_26S010600,SCRAMOGE_040,River,West,Roscommon CoCo,26C,Tulsk,Tulsk,LAWPRO,Good,At risk,Poor,Poor,Poor,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,Morphological,1,Hydromorphology,,,,,,,,,TRUE,,,,,,,,,,28,1,3.413333333333333,2.833333333333333,26C,1073.28,0,0,0,0.024637603,0.875772581,0,0.099589815,0,0,214.066438,0,0.203730306,,,0.813114899,8.72075446,0.731880495,,0.262558433,10.73203859,Consistently not achieving objective,Persistently Poor
IE_SH_26S020300,SHANNON (Upper)_020,River,Borders,Cavan CoCo,26A,,,,Good,Not at risk,Good,Good,Good,Hymo,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,4,0,3.4,3.233333333333333,26A,3402.3023,0,0,0,0.021508089,0.370531499,0,0.376076749,0.216389151,0.015494512,796.593634,0,0.688881935,,0.018193541,9.611296283,5.661983335,15.12289821,0.246837179,2.670540334,34.02063081,Consistently achieving objective,Persistently Good or Better
IE_SH_26S020340,SHANNON (Upper)_030,River,Borders,Leitrim CoCo,26A,Lough Allen,Lough Allen,LAWPRO,Good,Review,Unassigned,Good,High,,Modelling,Cannot Assess,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,8,0,4.4,2.1666666666666665,26A,1160.4001,0.206873475,0,0,0.054411553,0.561352073,0,0.141495246,0,0.035867653,227.192007,0.206873475,1.048789439,,0.011524773,2.749537124,0.278840407,7.351529789,0.16296484,,11.60318637,Consistently achieving objective,Data Gap
IE_SH_26S020500,SHANNON (Upper)_040,River,Borders,Leitrim CoCo,26A,Lough Allen,Lough Allen,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, OtherSignificantImpacts",2,"Anthropogenic Pressures, Hydromorphology",,,TRUE,,,,,,TRUE,,,,,,,,,,7,0,3.4,3.183333333333333,26A,11746.747,0.007312914,0,0.014942612,0.024308191,0.246782401,3.8e-5,0.135816543,0.025537164,0.545262189,3145.12099,0.022255526,2.779427608,,0.074119216,24.63038955,9.525919748,36.42137981,34.58603759,9.441847529,117.4591211,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S020550,SHANNON (Upper)_050,River,Borders,Leitrim CoCo,26A,,,,Good,Review,Unassigned,Good,Moderate,,Expert judgement,Cannot Assess,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,12,1,2.413333333333333,4.1,26A,3585.36,0.141229571,0,0.046283331,0.064986438999999993,0.599895611,0,0.109092508,0,0.038512541,807.196393,0.187512902,0.897129052,,0.07192778,5.670284363,3.128324799,20.49395119,0.621698661,4.967765981,35.85108182,Uncategorised,Data Gap
IE_SH_26S021010,SHANNON (Upper)_060,River,West,Roscommon CoCo,26C,Killukin/Shannon,Killukin Shannon,LAWPRO,Good,At risk,Moderate,Poor,Moderate,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,Improved,1,Yes,Still not Achieving,1,"Morphological, Nutrients",3,"Agriculture, Domestic Waste Water, Hydromorphology",,TRUE,,,,TRUE,,,TRUE,,,,,,,,,,12,0,4.4,2.0999999999999996,26C,6884.8542,0.200373614,0,0.143873582,0.027241065,0.480342142,4.19e-5,0.023848988,0.078139716,0.046138995,1911.42932,0.344247196,5.37853321,1.26418974,1.090390326,11.49753012,13.10925815,32.18134689,3.001124857,1.321284015,68.84365731,Consistently not achieving objective,Status Reversal
IE_SH_26S021415,SHANNON (Upper)_070,River,Borders,Leitrim CoCo,26C,,,,Good,At risk,Moderate,Moderate,Moderate,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,OtherSignificantImpacts,1,Anthropogenic Pressures,,,TRUE,,,,,,,,,,,,,,,,14,0,3.4,3.0666666666666664,26C,10156.0973,0.122071054,0,0.017244888,0.03713109,0.443708763,1.50893e-4,0.116229003,0.049770476,0.213693832,2588.656269,0.139315943,3.820271297,6.520513217,0.402718165,21.9681534,19.98079835,36.14338402,11.96443603,0.753557509,101.553832,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S021510,SHANNON (Upper)_080,River,Midlands and East,Longford CoCo,26C,Lough Rinn/Forbes,Lough Rinn Forbes,LAWPRO,Good,At risk,Moderate,Poor,Good,Invertebrates,Monitoring,Not Achieved,Not Achieved,Achieved,Improved,2,No,Now Achieving,2,"Nutrients, Organic",1,Agriculture,,TRUE,,,,,,,,,,,,,,,,,20,0,5.4,0.9666666666666663,26C,4543.5201,0,0,0.045237656,0.022293409,0.416181106,0.002745774,0.127406853,0.239971482,0.14616372,1023.782748,0.045237656,0.491437229,,0.388509394,25.33336675,8.43508394,4.300696717,4.101959665,2.38089473,45.43194843,Improvement - Significant,Improvement - Major
IE_SH_26S021530,SHANNON (Upper)_090,River,Midlands and East,Longford CoCo,26C,,,,Good,At risk,Moderate,Moderate,Poor,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,Declined,1,No,Still not Achieving,-1,"Hydrological, Morphological",2,"Agriculture, Hydromorphology",,TRUE,,,,,,,TRUE,,,,,,,,,,31,5,2.466666666666667,3.783333333333333,26C,2162.5601,0.293538431,0,0.014272178,0.0104259,0.429531343,0.002111401,0.08701089,0.163109858,0,613.20761,0.307810609,1.484723564,,0.076269242,12.08577811,3.486218717,0.134268413,0.366511128,3.990284093,21.62405327,Consistently not achieving objective,Decline - Recent
IE_SH_26S021600,SHANNON (Upper)_100,River,Midlands and East,Longford CoCo,26C,,,,Good,At risk,Poor,Poor,Poor,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, OtherSignificantImpacts",3,"Hydromorphology, Invasive Species, Peat",,,,,,,,,TRUE,,TRUE,,,TRUE,,,,,20,0,3.4,2.9666666666666663,26C,2277.2625,0,0.004777253,0.1494336,0.00569671,0.44097288,7.81e-5,0.043997046,0.355044367,0,439.583194,0.154210852,1.527040449,,0.297508302,14.28990742,4.515229096,,1.413005361,0.728333268,22.77102389,Consistently not achieving objective,Persistently Poor
IE_SH_26S021660,SHANNON (Upper)_110,River,West,Roscommon CoCo,26E,,,,Good,At risk,Unassigned,Poor,Poor,Fish,Monitoring,Cannot Assess,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, Nutrients",3,"Agriculture, Atmospheric, Hydromorphology",,TRUE,,,TRUE,,,,TRUE,,,,,,,,,,7,10,3.533333333333333,3.183333333333333,26E,25810.4249,0.008382566,4.63581e-4,0.056289607,0.008428458,0.155798854,0.002881666,0.048343351,0.056255084,0.663156832,7873.484499,0.065135754,1.735890446,,2.175559195,32.42716662,24.03875404,3.935855652,102.9075762,90.86523785,258.08604,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S021800,SHANNON (Upper)_120,River,West,Roscommon CoCo,26G,,,,Good,At risk,Poor,Poor,Poor,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological, Nutrients",2,"Hydromorphology, Peat",,,,,,,,,TRUE,,,,,TRUE,,,,,21,3,3.44,2.9499999999999997,26G,10897.8817,0.357055639,1.5981e-4,0.197923259,0.005724757,0.205097646,0.002511584,0.02123118,0.210195158,1.00967e-4,4567.915539,0.555138708,9.636978638,,4.658372828,56.78735795,12.58346499,0.711956983,2.358487233,22.23983718,108.9764558,Consistently not achieving objective,Persistently Poor
IE_SH_26S021920,SHANNON (Upper)_130,River,West,Roscommon CoCo,26G,,,,Good,Review,Unassigned,Poor,Moderate,,Modelling,Cannot Assess,Not Achieved,Not Achieved,Improved,1,No,Still not Achieving,1,,,,,,,,,,,,,,,,,,,,,,18,9,4.52,1.9999999999999998,26G,4586.7599,0.156593642,0,0,0.005918083,0.403838889,0.002987535,0.017476286,0.412775906,4.09657e-4,1028.138802,0.156593642,5.037295131,,0.059351586,21.97876877,3.169453203,0.002754242,1.268113411,14.35715532,45.87289166,Consistently not achieving objective,Data Gap
IE_SH_26S030040,SHIVEN (SOUTH)_010,River,West,Galway CoCo,26D,Castlegar,Castlegar,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, Nutrients",1,Agriculture,,TRUE,,,,,,,,,,,,,,,,,15,5,3.466666666666667,3.05,26D,1451.0881,0.188351014,0,0,0.021347202,0.544281419,0.009066771,0.204574747,0.032181278,1.97569e-4,270.77104,0.188351014,0.20518825500000001,,0.040626542,2.438682755,2.984554758,0.120638038,,8.719656857,14.5093472,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S030100,SHIVEN (SOUTH)_020,River,West,Galway CoCo,26D,,Castlegar,LAWPRO,Good,At risk,Good,Moderate,Good,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,1,Yes,Now Achieving,1,Nutrients,1,Agriculture,,TRUE,,,,,,,,,,,,,,,,,11,2,4.426666666666667,2.1166666666666663,26D,3386.0525,0,0,0,0.027856074,0.360780308,0.004084198,0.319850662,0.286726668,7.02091e-4,658.32526,0,0.418809092,,,15.77799005,4.136936719,0.157240393,0.009242963,13.35696322,33.85718244,Decline - Reversed,Status Reversal
IE_SH_26S030200,SHIVEN (SOUTH)_030,River,West,Galway CoCo,26D,,Castlegar,LAWPRO,Good,Not at risk,Good,Good,Moderate,Invertebrates,Monitoring,Achieved,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,12,7,2.493333333333333,4.1,26D,4228.84,0,0,0.02808246,0.043066241,0.442712485,0.004068527,0.225153068,0.256917219,0,736.536542,0.02808246,0.156924687,,0.117877312,17.06674183,7.164544823,0.026266755,,17.7521584,42.28451381,Decline - Significant,Decline - Recent
IE_SH_26S030300,SHIVEN (SOUTH)_040,River,West,Galway CoCo,26D,,Castlegar,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,27,5,3.466666666666667,2.8499999999999996,26D,1784.16,0,0,0,0.051580369,0.687520451,0.028034902,0.117116136,0.115748142,0,311.917872,0,0.974232686,,,3.251050458,7.680990012,,,5.9337941,17.84006726,Consistently achieving objective,Persistently Good or Better
IE_SH_26S030400,SHIVEN (SOUTH)_050,River,West,Galway CoCo,26D,Castlegar,Castlegar,LAWPRO,High,At risk,Good,Good,Good,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological",1,Hydromorphology,,,,,,,,,TRUE,,,,,,,,,,27,0,3.4,2.8499999999999996,26D,1141.92,0,0,0,0.029684651,0.581303622,0,0,0.389011727,0,241.752545,0,0.869951798,,,4.811707428,5.647931776,,,0.088666992,11.41825799,Consistently not achieving objective,Persistently Good or Better
IE_SH_26S030820,SHIVEN (SOUTH)_060,River,West,Galway CoCo,26D,,Castlegar,LAWPRO,Good,Not at risk,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,16,0,3.4,3.033333333333333,26D,3098.6801,0,0,0.019151959,0.030680537,0.43956113,8.37068e-4,0.331810485,0.17795882,0,665.343953,0.019151959,0.580257618,,0.121738874,10.67810727,10.0442328,4.06083802,,5.499018979,30.98419356,Consistently achieving objective,Data Gap
IE_SH_26S040100,SMAGHRAAN_010,River,West,Roscommon CoCo,26D,,Smaghraan,LAWPRO,Good,At risk,Poor,Poor,Poor,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, Nutrients",2,"Agriculture, Forestry",,TRUE,,,,,TRUE,,,,,,,,,,,,12,11,3.5466666666666664,3.0999999999999996,26D,2233.76,0,0,0,0.023559923,0.814902348,0.011045605,0.088802801,0.061689323,0,224.898401,0,,,,3.765262495,1.924667091,0.061999001,,16.58397207,22.33590066,Consistently not achieving objective,Persistently Poor
IE_SH_26S040200,SMAGHRAAN_020,River,West,Roscommon CoCo,26D,,Smaghraan,LAWPRO,Good,At risk,Good,Poor,Good,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,2,Yes,Now Achieving,2,"Nutrients, Organic",2,"Agriculture, Waste",,TRUE,,,,,,,,,,,,,,,TRUE,,18,9,5.52,1,26D,6431.52,0,0,0,0.023997135,0.909067992,0.003014124,0.056942868,6.28e-6,0.006971596,727.558258,0,0.025306799,,,9.446526146,13.19921668,0.153374682,0.10077767,41.38479486,64.30999684,Decline - Reversed,Improvement - Major
IE_SH_26S050100,SPRINGFIELD_010,River,West,Galway CoCo,26D,,Island,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,26,0,3.4,2.8666666666666663,26D,2581.405,0,0,0,0.018478971,0.534773659,8.55e-5,0.139493659,0.306742843,4.25385e-4,583.779475,0,,,,14.18886519,2.429863604,7.144766085,0.004718598,2.043334247,25.81154772,Consistently achieving objective,Persistently Good or Better
IE_SH_26S050200,SPRINGFIELD_020,River,West,Galway CoCo,26D,,Island,LAWPRO,Good,Review,Good,Good,Good,Hymo,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,33,0,3.4,2.75,26D,2395.0561,0.239796702,0,0,0.023504709,0.526322536,0.005424269,0.123820395,0.078232045,0.002899344,667.231863,0.239796702,0.144447202,,0.093023226,9.764815597,6.037584979,4.607545672,0.038687146,3.262008168,23.94811199,Consistently achieving objective,Persistently Good or Better
IE_SH_26S070050,SUCK_010,River,West,Roscommon CoCo,26D,,Upper Suck,LAWPRO,Good,Review,Moderate,Good,Moderate,Invertebrates,Monitoring,Not Achieved,Achieved,Not Achieved,Declined,1,Yes,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,17,1,2.413333333333333,4.016666666666667,26D,1710.68,0,0,0.031857094,0.024892360999999998,0.339518458,0.004409918,0.231791458,0.201676785,0.165853925,414.45554,0.031857094,,,0.033424216,7.298853798,4.436228349,1.151960905,1.372706362,2.811672606,17.10484624,Improvement - Reversed,Status Reversal
IE_SH_26S070100,SUCK_020,River,West,Roscommon CoCo,26D,,Upper Suck,LAWPRO,High,Review,Good,High,Good,Hymo,Monitoring,Not Achieved,Achieved,Not Achieved,Declined,1,Yes,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,12,0,2.4,4.1,26D,1849.76,0,0,0,0.014792732,0.33015653700000003,0,0.271239361,0.379888976,0.003922394,435.00957,0,0.156552711,,,11.77049823,4.259273958,0.982510607,0.034122046,1.292680272,18.49563783,Improvement - Reversed,Status Reversal
IE_SH_26S070300,SUCK_030,River,West,Roscommon CoCo,26D,,Upper Suck,LAWPRO,Good,At risk,Moderate,Poor,Poor,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological, Nutrients, Organic",2,"Agriculture, Hydromorphology",,TRUE,,,,,,,TRUE,,,,,,,,,,15,3,3.44,3.05,26D,2074.2,0.301625428,0,0.132373619,0.005506885,0.345537889,0,0.126435707,0.088495359,2.51e-5,563.612959,0.433999047,1.170756748,,0.808831383,6.424556751,4.422496856,2.519100978,,5.394261241,20.74000396,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S070400,SUCK_040,River,West,Roscommon CoCo,26D,,Upper Suck,LAWPRO,High,Not at risk,High,High,Good,Hymo,Monitoring,Achieved,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,22,3,2.44,3.933333333333333,26D,1152.6312,0,0,0,0.052605915,0.685709485,0,0.074070964,0.187613636,0,225.847417,0,1.458034421,,0.006233997,4.427840787,3.339966303,1.171562748,,1.121580115,11.52521837,Decline - Significant,Decline - Recent
IE_SH_26S070500,SUCK_050,River,West,Roscommon CoCo,26D,,Upper Suck,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,20,9,3.52,2.9666666666666663,26D,3835.04,0.174333718,0,0,0.019744876,0.601997409,6.47e-6,0.061570123,0.142326828,2.06e-5,722.751752,0.174333718,1.713356002,,0.042175355,12.140524,7.311957187,0.014043285,,17.12493103,38.34698686,Consistently achieving objective,Persistently Good or Better
IE_SH_26S070600,SUCK_060,River,West,Galway CoCo,26D,,Island,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,21,4,3.453333333333333,2.9499999999999997,26D,7628.2798,0,0,0,0.022743099,0.594833009,0.010062593,0.225068255,0.140610522,0.006682523,1364.312717,0,2.547141531,,0.043585341,28.82650218,6.596151938,9.250067416,0.178010955,28.83461079,76.27607016,Consistently achieving objective,Persistently Good or Better
IE_SH_26S070650,SUCK_070,River,West,Roscommon CoCo,26D,,Suck_Glinsk Creggs GWS,NFGWS,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,17,6,3.48,3.0166666666666666,26D,2572.44,0,0,0,0.016619607,0.632830901,0.00640613,0.251035731,0.08489243,0.008215201,355.692457,0,0.093117057,,2.60046e-4,9.047293561,3.553411997,0.251884003,0.058197745,12.71819063,25.72235504,Consistently achieving objective,Persistently Good or Better
IE_SH_26S070700,SUCK_080,River,West,Roscommon CoCo,26D,,Suck_Castlestrange GWS,NFGWS,Good,At risk,Good,Moderate,Moderate,Invertebrates,Monitoring,Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Sediment, Morphological, Nutrients, Organic",2,"Agriculture, Hydromorphology",,TRUE,,,,,,,TRUE,,,,,,,,,,18,20,3.6666666666666665,3,26D,1146.16,0,0,0,0.042212928,0.816436972,0.001446628,0.011836439,0.128067033,0,152.407575,0,1.216884546,,,1.019203968,1.836405377,0.221099495,,7.167109068,11.46070245,Decline - Maintained,Persistently Less than Good
IE_SH_26S070870,SUCK_090,River,West,Roscommon CoCo,26D,,,,Good,At risk,Good,Moderate,Poor,Invertebrates,Monitoring,Achieved,Not Achieved,Not Achieved,Declined,1,No,Still not Achieving,-1,"Sediment, Morphological, Nutrients, Organic",2,"Agriculture, Hydromorphology",,TRUE,,,,,,,TRUE,,,,,,,,,,9,23,2.7066666666666666,4.1499999999999995,26D,3343.8,0.243239448,0.213461501,0.031176437,0.013774458,0.44919882,0.014184378,0,0.034964958,0,661.899216,0.487877386,1.791989521,,0.157212897,2.417774946,2.041848007,,,27.02667111,33.43549648,Decline - Maintained,Decline - Recent
IE_SH_26S070900,SUCK_100,River,West,Roscommon CoCo,26D,,,,Good,Not at risk,Good,Good,Moderate,Invertebrates,Monitoring,Achieved,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,11,4,2.453333333333333,4.116666666666666,26D,1156.88,0,0,0,0.009397335,0.594495496,0.00268173,0.360131314,0.032782588,5.11537e-4,160.63735,0,1.365502082,,,1.573284029,1.530852228,0.728433977,0.001642333,6.368150662,11.56786531,Decline - Significant,Decline - Recent
IE_SH_26S071000,SUCK_110,River,West,Galway CoCo,26D,,,,Good,Not at risk,Good,Good,Poor,Invertebrates,Monitoring,Achieved,Achieved,Not Achieved,Declined,2,No,No longer Achieving,-2,,,,,,,,,,,,,,,,,,,,,,18,5,1.4666666666666666,5,26D,4212.1201,0,0,0.00605209,0.025389058,0.432311031,0.016294792,0.416156313,0.089765681,0.014031035,872.860986,0.00605209,3.144035921,,0.005199498,9.969636598,14.20989737,2.627292952,0.239178785,11.9225847,42.11782582,Decline - Significant,Decline - Major
IE_SH_26S071100,SUCK_120,River,West,Roscommon CoCo,26D,Castlegar,Lower Suck,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,Fish,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological",1,Hydromorphology,,,,,,,,,TRUE,,,,,,,,,,19,12,3.56,2.9833333333333334,26D,4230.92,0.2798974,0,0.02091726,0.012657963,0.443153983,1.8837e-4,0.075813486,0.167371537,0,986.075612,0.30081466,2.650312082,,0.143286731,11.62188603,7.317106733,2.237352453,,18.33597658,42.30592062,Consistently not achieving objective,Persistently Less than Good
IE_SH_26S071200,SUCK_130,River,West,Roscommon CoCo,26D,,Lower Suck,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,20,4,3.453333333333333,2.9666666666666663,26D,6096.36,0.095073672,0,0,0.006883376,0.422641774,0.009169468,0.008503064,0.455599263,0.002129383,1199.070125,0.095073672,4.220088041,,,37.39151343,6.862164683,0.083399059,0.05106176,12.35073621,60.95896318,Consistently achieving objective,Persistently Good or Better
IE_SH_26S071400,SUCK_140,River,West,Galway CoCo,26D,Suck,Lower Suck,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological",1,Hydromorphology,,,,,,,,,TRUE,,,,,,,,,,23,3,3.44,2.9166666666666665,26D,2239.12,0.75075496,0,0.124398665,0.002376066,0.108374985,4.11927e-4,0.003715311,0.009968088,0,2277.70723,0.875153625,3.320810644,,1.983461442,4.89413959,5.43063471,,,6.760474935,22.38952132,Consistently not achieving objective,Persistently Less than Good
